"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jan 26 18:29:03 GMT 2025","Sun Jan 26 18:29:14 GMT 2025","11012","chromium","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Sun Jan 26 18:30:15 GMT 2025","Sun Jan 26 18:30:26 GMT 2025","11293","firefox","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Sun Jan 26 18:31:07 GMT 2025","Sun Jan 26 18:31:07 GMT 2025","5","webkit","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Sun Jan 26 18:30:53 GMT 2025","Sun Jan 26 18:31:04 GMT 2025","11299","firefox","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Sun Jan 26 18:31:08 GMT 2025","Sun Jan 26 18:31:08 GMT 2025","5","webkit","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Sun Jan 26 18:29:38 GMT 2025","Sun Jan 26 18:29:49 GMT 2025","11066","chromium","navigationUI.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
